state,year,county,tract,tested,BLL_geq_5,BLL_geq_10
MD,2012,Baltimore,240054001.00,33,1,0
MD,2012,Baltimore,240054002.00,52,0,0
MD,2012,Baltimore,240054004.00,95,6,0
MD,2012,Baltimore,240054005.00,34,0,0
MD,2012,Baltimore,240054006.00,67,0,0
MD,2012,Baltimore,240054007.01,38,0,0
MD,2012,Baltimore,240054007.02,40,1,0
MD,2012,Baltimore,240054008.00,53,0,0
MD,2012,Baltimore,240054009.00,70,2,0
MD,2012,Baltimore,240054010.00,38,2,0
MD,2012,Baltimore,240054011.01,162,2,0
MD,2012,Baltimore,240054011.02,24,0,0
MD,2012,Baltimore,240054012.00,67,1,0
MD,2012,Baltimore,240054013.01,94,0,0
MD,2012,Baltimore,240054013.02,59,2,0
MD,2012,Baltimore,240054014.00,22,0,0
MD,2012,Baltimore,240054015.01,315,5,0
MD,2012,Baltimore,240054015.03,103,0,0
MD,2012,Baltimore,240054015.04,105,4,0
MD,2012,Baltimore,240054015.05,100,3,1
MD,2012,Baltimore,240054016.02,2,0,0
MD,2012,Baltimore,240054022.01,24,0,0
MD,2012,Baltimore,240054022.02,11,0,0
MD,2012,Baltimore,240054023.02,109,2,2
MD,2012,Baltimore,240054023.03,139,2,0
MD,2012,Baltimore,240054023.04,94,1,0
MD,2012,Baltimore,240054023.05,36,0,0
MD,2012,Baltimore,240054023.06,102,2,0
MD,2012,Baltimore,240054023.07,161,3,0
MD,2012,Baltimore,240054024.01,193,4,0
MD,2012,Baltimore,240054024.03,54,1,0
MD,2012,Baltimore,240054024.04,145,1,0
MD,2012,Baltimore,240054024.05,69,3,0
MD,2012,Baltimore,240054025.03,107,4,0
MD,2012,Baltimore,240054025.04,55,1,0
MD,2012,Baltimore,240054025.05,75,2,0
MD,2012,Baltimore,240054025.06,78,0,0
MD,2012,Baltimore,240054025.07,283,7,2
MD,2012,Baltimore,240054026.02,32,2,0
MD,2012,Baltimore,240054026.03,90,1,0
MD,2012,Baltimore,240054026.04,91,1,0
MD,2012,Baltimore,240054031.00,32,0,0
MD,2012,Baltimore,240054032.01,65,1,0
MD,2012,Baltimore,240054032.02,39,0,0
MD,2012,Baltimore,240054033.00,51,1,0
MD,2012,Baltimore,240054034.00,154,2,1
MD,2012,Baltimore,240054035.00,145,0,0
MD,2012,Baltimore,240054036.01,81,2,1
MD,2012,Baltimore,240054036.02,157,4,0
MD,2012,Baltimore,240054037.01,107,0,0
MD,2012,Baltimore,240054037.02,96,1,0
MD,2012,Baltimore,240054038.01,10,0,0
MD,2012,Baltimore,240054038.02,40,1,0
MD,2012,Baltimore,240054038.03,44,0,0
MD,2012,Baltimore,240054041.00,151,2,0
MD,2012,Baltimore,240054042.01,123,1,1
MD,2012,Baltimore,240054042.02,170,3,2
MD,2012,Baltimore,240054044.01,146,5,4
MD,2012,Baltimore,240054044.02,68,0,0
MD,2012,Baltimore,240054045.01,83,1,0
MD,2012,Baltimore,240054045.02,77,1,0
MD,2012,Baltimore,240054046.00,22,0,0
MD,2012,Baltimore,240054048.00,15,1,0
MD,2012,Baltimore,240054049.00,36,0,0
MD,2012,Baltimore,240054050.00,30,0,0
MD,2012,Baltimore,240054060.00,30,0,0
MD,2012,Baltimore,240054070.00,71,1,0
MD,2012,Baltimore,240054081.00,69,0,0
MD,2012,Baltimore,240054082.00,13,0,0
MD,2012,Baltimore,240054083.01,64,0,0
MD,2012,Baltimore,240054083.02,20,0,0
MD,2012,Baltimore,240054084.00,8,0,0
MD,2012,Baltimore,240054085.02,59,0,0
MD,2012,Baltimore,240054085.03,101,2,0
MD,2012,Baltimore,240054085.05,64,1,0
MD,2012,Baltimore,240054085.06,130,2,0
MD,2012,Baltimore,240054085.07,158,7,1
MD,2012,Baltimore,240054086.01,79,1,0
MD,2012,Baltimore,240054086.02,24,0,0
MD,2012,Baltimore,240054087.02,23,0,0
MD,2012,Baltimore,240054087.03,91,0,0
MD,2012,Baltimore,240054087.04,97,0,0
MD,2012,Baltimore,240054088.00,44,0,0
MD,2012,Baltimore,240054089.00,32,0,0
MD,2012,Baltimore,240054101.00,63,1,0
MD,2012,Baltimore,240054102.00,46,1,0
MD,2012,Baltimore,240054111.01,8,1,0
MD,2012,Baltimore,240054111.02,34,1,0
MD,2012,Baltimore,240054112.01,28,1,0
MD,2012,Baltimore,240054112.02,31,1,0
MD,2012,Baltimore,240054113.02,26,0,0
MD,2012,Baltimore,240054113.03,92,0,0
MD,2012,Baltimore,240054113.04,171,1,1
MD,2012,Baltimore,240054113.06,98,1,1
MD,2012,Baltimore,240054113.07,69,0,0
MD,2012,Baltimore,240054114.04,62,0,0
MD,2012,Baltimore,240054114.06,52,0,0
MD,2012,Baltimore,240054114.07,173,2,0
MD,2012,Baltimore,240054114.08,70,0,0
MD,2012,Baltimore,240054114.09,105,0,0
MD,2012,Baltimore,240054114.10,73,0,0
MD,2012,Baltimore,240054201.00,66,0,0
MD,2012,Baltimore,240054202.00,36,0,0
MD,2012,Baltimore,240054203.01,59,2,0
MD,2012,Baltimore,240054203.02,68,0,0
MD,2012,Baltimore,240054203.03,25,1,1
MD,2012,Baltimore,240054204.01,183,5,0
MD,2012,Baltimore,240054204.02,34,0,0
MD,2012,Baltimore,240054205.00,97,7,2
MD,2012,Baltimore,240054206.00,89,1,0
MD,2012,Baltimore,240054207.01,61,1,0
MD,2012,Baltimore,240054207.02,39,0,0
MD,2012,Baltimore,240054208.00,85,1,0
MD,2012,Baltimore,240054209.00,111,3,1
MD,2012,Baltimore,240054210.00,64,1,1
MD,2012,Baltimore,240054211.01,85,1,0
MD,2012,Baltimore,240054211.02,53,2,0
MD,2012,Baltimore,240054212.00,22,1,0
MD,2012,Baltimore,240054213.00,112,4,1
MD,2012,Baltimore,240054301.01,203,2,0
MD,2012,Baltimore,240054301.02,67,0,0
MD,2012,Baltimore,240054302.00,75,3,0
MD,2012,Baltimore,240054303.00,194,2,1
MD,2012,Baltimore,240054304.00,72,1,0
MD,2012,Baltimore,240054306.00,26,0,0
MD,2012,Baltimore,240054307.00,93,1,0
MD,2012,Baltimore,240054308.00,66,1,0
MD,2012,Baltimore,240054309.00,184,3,0
MD,2012,Baltimore,240054401.00,76,1,0
MD,2012,Baltimore,240054402.00,47,0,0
MD,2012,Baltimore,240054403.00,50,0,0
MD,2012,Baltimore,240054404.00,104,3,1
MD,2012,Baltimore,240054405.00,60,0,0
MD,2012,Baltimore,240054406.00,29,1,0
MD,2012,Baltimore,240054407.01,169,1,1
MD,2012,Baltimore,240054407.02,115,1,0
MD,2012,Baltimore,240054408.00,42,1,1
MD,2012,Baltimore,240054409.00,79,0,0
MD,2012,Baltimore,240054410.00,118,2,1
MD,2012,Baltimore,240054411.01,41,0,0
MD,2012,Baltimore,240054411.02,72,1,0
MD,2012,Baltimore,240054501.00,60,1,0
MD,2012,Baltimore,240054502.00,70,0,0
MD,2012,Baltimore,240054503.00,66,2,0
MD,2012,Baltimore,240054504.00,46,0,0
MD,2012,Baltimore,240054505.01,81,2,0
MD,2012,Baltimore,240054505.03,181,3,0
MD,2012,Baltimore,240054505.04,193,0,0
MD,2012,Baltimore,240054506.00,71,2,0
MD,2012,Baltimore,240054507.00,12,0,0
MD,2012,Baltimore,240054508.00,91,0,0
MD,2012,Baltimore,240054509.00,56,1,0
MD,2012,Baltimore,240054510.00,14,0,0
MD,2012,Baltimore,240054511.00,65,0,0
MD,2012,Baltimore,240054512.00,51,1,0
MD,2012,Baltimore,240054513.00,67,1,0
MD,2012,Baltimore,240054514.00,306,1,0
MD,2012,Baltimore,240054515.00,88,1,0
MD,2012,Baltimore,240054516.00,21,0,0
MD,2012,Baltimore,240054517.01,47,0,0
MD,2012,Baltimore,240054517.02,18,0,0
MD,2012,Baltimore,240054518.01,93,2,0
MD,2012,Baltimore,240054518.02,61,1,0
MD,2012,Baltimore,240054518.03,112,1,0
MD,2012,Baltimore,240054519.00,30,0,0
MD,2012,Baltimore,240054520.00,33,1,0
MD,2012,Baltimore,240054521.00,63,1,0
MD,2012,Baltimore,240054523.00,101,2,0
MD,2012,Baltimore,240054524.00,53,0,0
MD,2012,Baltimore,240054525.00,76,0,0
MD,2012,Baltimore,240054901.00,45,0,0
MD,2012,Baltimore,240054902.00,52,1,1
MD,2012,Baltimore,240054903.01,96,1,0
MD,2012,Baltimore,240054903.02,35,0,0
MD,2012,Baltimore,240054904.00,28,1,0
MD,2012,Baltimore,240054905.00,47,0,0
MD,2012,Baltimore,240054906.01,71,1,1
MD,2012,Baltimore,240054906.02,81,1,0
MD,2012,Baltimore,240054906.03,49,0,0
MD,2012,Baltimore,240054906.05,1,0,0
MD,2012,Baltimore,240054907.01,18,0,0
MD,2012,Baltimore,240054907.03,45,0,0
MD,2012,Baltimore,240054908.00,40,0,0
MD,2012,Baltimore,240054909.00,45,0,0
MD,2012,Baltimore,240054910.00,54,1,0
MD,2012,Baltimore,240054911.00,88,0,0
MD,2012,Baltimore,240054912.01,32,0,0
MD,2012,Baltimore,240054912.02,59,0,0
MD,2012,Baltimore,240054913.00,54,2,0
MD,2012,Baltimore,240054914.01,137,1,0
MD,2012,Baltimore,240054914.02,82,3,0
MD,2012,Baltimore,240054915.00,64,0,0
MD,2012,Baltimore,240054916.00,64,1,0
MD,2012,Baltimore,240054917.01,63,0,0
MD,2012,Baltimore,240054917.02,66,0,0
MD,2012,Baltimore,240054919.00,26,0,0
MD,2012,Baltimore,240054920.01,25,0,0
MD,2012,Baltimore,240054920.02,96,1,0
MD,2012,Baltimore,240054921.01,63,2,0
MD,2012,Baltimore,240054921.02,54,2,1
MD,2012,Baltimore,240054922.00,73,0,0
MD,2012,Baltimore City,NA,1748,81,2
MD,2012,Baltimore City,245100101.00,48,0,0
MD,2012,Baltimore City,245100102.00,100,5,0
MD,2012,Baltimore City,245100103.00,50,0,0
MD,2012,Baltimore City,245100104.00,32,0,0
MD,2012,Baltimore City,245100105.00,41,2,0
MD,2012,Baltimore City,245100201.00,33,0,0
MD,2012,Baltimore City,245100202.00,78,12,1
MD,2012,Baltimore City,245100203.00,40,1,0
MD,2012,Baltimore City,245100301.00,87,5,1
MD,2012,Baltimore City,245100302.00,39,1,0
MD,2012,Baltimore City,245100401.00,39,0,0
MD,2012,Baltimore City,245100402.00,6,0,0
MD,2012,Baltimore City,245100501.00,44,2,0
MD,2012,Baltimore City,245100601.00,145,22,3
MD,2012,Baltimore City,245100602.00,151,25,2
MD,2012,Baltimore City,245100603.00,71,6,0
MD,2012,Baltimore City,245100604.00,30,0,0
MD,2012,Baltimore City,245100605.00,35,0,0
MD,2012,Baltimore City,245100701.00,132,37,6
MD,2012,Baltimore City,245100702.00,185,45,8
MD,2012,Baltimore City,245100703.00,53,16,1
MD,2012,Baltimore City,245100704.00,55,3,0
MD,2012,Baltimore City,245100801.01,122,9,0
MD,2012,Baltimore City,245100801.02,77,11,5
MD,2012,Baltimore City,245100802.00,69,17,2
MD,2012,Baltimore City,245100803.01,73,15,2
MD,2012,Baltimore City,245100803.02,79,9,1
MD,2012,Baltimore City,245100804.00,50,9,0
MD,2012,Baltimore City,245100805.00,50,9,3
MD,2012,Baltimore City,245100806.00,107,31,7
MD,2012,Baltimore City,245100807.00,40,7,1
MD,2012,Baltimore City,245100808.00,71,4,1
MD,2012,Baltimore City,245100901.00,117,11,2
MD,2012,Baltimore City,245100902.00,72,6,0
MD,2012,Baltimore City,245100903.00,99,5,0
MD,2012,Baltimore City,245100904.00,68,8,1
MD,2012,Baltimore City,245100905.00,67,4,0
MD,2012,Baltimore City,245100906.00,113,28,4
MD,2012,Baltimore City,245100907.00,113,15,2
MD,2012,Baltimore City,245100908.00,114,26,7
MD,2012,Baltimore City,245100909.00,101,10,1
MD,2012,Baltimore City,245101001.00,71,7,0
MD,2012,Baltimore City,245101002.00,110,5,0
MD,2012,Baltimore City,245101004.00,7,2,0
MD,2012,Baltimore City,245101101.00,22,1,0
MD,2012,Baltimore City,245101102.00,35,1,0
MD,2012,Baltimore City,245101201.00,50,1,1
MD,2012,Baltimore City,245101202.00,71,10,0
MD,2012,Baltimore City,245101203.00,82,7,2
MD,2012,Baltimore City,245101204.00,36,2,0
MD,2012,Baltimore City,245101205.00,38,6,2
MD,2012,Baltimore City,245101206.00,29,2,1
MD,2012,Baltimore City,245101207.00,57,4,0
MD,2012,Baltimore City,245101301.00,69,5,2
MD,2012,Baltimore City,245101302.00,120,11,4
MD,2012,Baltimore City,245101303.00,84,15,4
MD,2012,Baltimore City,245101304.00,86,16,2
MD,2012,Baltimore City,245101306.00,75,3,0
MD,2012,Baltimore City,245101307.00,71,4,0
MD,2012,Baltimore City,245101308.03,59,2,0
MD,2012,Baltimore City,245101308.04,50,2,1
MD,2012,Baltimore City,245101308.05,19,1,0
MD,2012,Baltimore City,245101308.06,21,0,0
MD,2012,Baltimore City,245101401.00,59,3,0
MD,2012,Baltimore City,245101402.00,161,6,2
MD,2012,Baltimore City,245101403.00,68,10,0
MD,2012,Baltimore City,245101501.00,139,14,2
MD,2012,Baltimore City,245101502.00,113,11,1
MD,2012,Baltimore City,245101503.00,95,22,5
MD,2012,Baltimore City,245101504.00,94,12,2
MD,2012,Baltimore City,245101505.00,34,1,0
MD,2012,Baltimore City,245101506.00,102,10,1
MD,2012,Baltimore City,245101507.01,70,6,3
MD,2012,Baltimore City,245101507.02,56,6,2
MD,2012,Baltimore City,245101508.00,105,17,0
MD,2012,Baltimore City,245101509.00,97,12,2
MD,2012,Baltimore City,245101510.00,141,13,3
MD,2012,Baltimore City,245101511.00,159,22,3
MD,2012,Baltimore City,245101512.00,127,14,4
MD,2012,Baltimore City,245101513.00,207,14,1
MD,2012,Baltimore City,245101601.00,88,12,2
MD,2012,Baltimore City,245101602.00,102,8,2
MD,2012,Baltimore City,245101603.00,47,5,1
MD,2012,Baltimore City,245101604.00,95,29,7
MD,2012,Baltimore City,245101605.00,106,9,2
MD,2012,Baltimore City,245101606.00,106,10,1
MD,2012,Baltimore City,245101607.00,181,29,3
MD,2012,Baltimore City,245101608.01,106,7,1
MD,2012,Baltimore City,245101608.02,102,14,7
MD,2012,Baltimore City,245101701.00,31,0,0
MD,2012,Baltimore City,245101702.00,122,8,1
MD,2012,Baltimore City,245101703.00,82,9,2
MD,2012,Baltimore City,245101801.00,84,4,0
MD,2012,Baltimore City,245101802.00,19,2,1
MD,2012,Baltimore City,245101803.00,47,4,0
MD,2012,Baltimore City,245101901.00,83,8,1
MD,2012,Baltimore City,245101902.00,69,13,1
MD,2012,Baltimore City,245101903.00,104,12,5
MD,2012,Baltimore City,245102001.00,62,16,4
MD,2012,Baltimore City,245102002.00,96,16,2
MD,2012,Baltimore City,245102003.00,75,14,4
MD,2012,Baltimore City,245102004.00,60,5,0
MD,2012,Baltimore City,245102005.00,132,25,6
MD,2012,Baltimore City,245102006.00,96,7,0
MD,2012,Baltimore City,245102007.01,117,11,3
MD,2012,Baltimore City,245102007.02,28,2,1
MD,2012,Baltimore City,245102008.00,58,3,1
MD,2012,Baltimore City,245102101.00,50,4,0
MD,2012,Baltimore City,245102102.00,82,7,2
MD,2012,Baltimore City,245102201.00,67,2,0
MD,2012,Baltimore City,245102301.00,39,0,0
MD,2012,Baltimore City,245102302.00,28,0,0
MD,2012,Baltimore City,245102303.00,20,1,0
MD,2012,Baltimore City,245102401.00,52,1,0
MD,2012,Baltimore City,245102402.00,50,1,0
MD,2012,Baltimore City,245102403.00,54,2,0
MD,2012,Baltimore City,245102404.00,63,3,1
MD,2012,Baltimore City,245102501.01,102,3,2
MD,2012,Baltimore City,245102501.02,91,4,0
MD,2012,Baltimore City,245102501.03,67,2,0
MD,2012,Baltimore City,245102502.03,78,1,0
MD,2012,Baltimore City,245102502.04,213,3,0
MD,2012,Baltimore City,245102502.05,151,3,0
MD,2012,Baltimore City,245102502.06,64,3,1
MD,2012,Baltimore City,245102502.07,91,3,0
MD,2012,Baltimore City,245102503.01,26,3,0
MD,2012,Baltimore City,245102503.02,55,4,0
MD,2012,Baltimore City,245102503.03,41,0,0
MD,2012,Baltimore City,245102504.01,119,5,1
MD,2012,Baltimore City,245102504.02,216,8,0
MD,2012,Baltimore City,245102505.00,158,3,0
MD,2012,Baltimore City,245102506.00,1,0,0
MD,2012,Baltimore City,245102601.01,115,6,0
MD,2012,Baltimore City,245102601.02,113,0,0
MD,2012,Baltimore City,245102602.01,181,12,4
MD,2012,Baltimore City,245102602.02,211,15,2
MD,2012,Baltimore City,245102602.03,92,0,0
MD,2012,Baltimore City,245102603.01,132,12,1
MD,2012,Baltimore City,245102603.02,157,12,0
MD,2012,Baltimore City,245102603.03,17,0,0
MD,2012,Baltimore City,245102604.01,82,1,0
MD,2012,Baltimore City,245102604.02,91,3,0
MD,2012,Baltimore City,245102604.03,54,0,0
MD,2012,Baltimore City,245102604.04,113,13,1
MD,2012,Baltimore City,245102605.01,192,9,2
MD,2012,Baltimore City,245102606.04,63,1,0
MD,2012,Baltimore City,245102606.05,143,6,1
MD,2012,Baltimore City,245102607.00,85,5,1
MD,2012,Baltimore City,245102608.00,130,14,2
MD,2012,Baltimore City,245102609.00,55,3,0
MD,2012,Baltimore City,245102610.00,138,13,1
MD,2012,Baltimore City,245102611.00,50,1,0
MD,2012,Baltimore City,245102701.01,51,3,0
MD,2012,Baltimore City,245102701.02,75,4,2
MD,2012,Baltimore City,245102702.00,35,1,0
MD,2012,Baltimore City,245102703.01,60,4,1
MD,2012,Baltimore City,245102703.02,34,0,0
MD,2012,Baltimore City,245102704.01,105,3,1
MD,2012,Baltimore City,245102704.02,72,2,0
MD,2012,Baltimore City,245102705.01,94,0,0
MD,2012,Baltimore City,245102705.02,89,2,0
MD,2012,Baltimore City,245102706.00,98,5,0
MD,2012,Baltimore City,245102707.01,90,2,0
MD,2012,Baltimore City,245102707.02,74,2,1
MD,2012,Baltimore City,245102707.03,66,2,0
MD,2012,Baltimore City,245102708.01,88,2,0
MD,2012,Baltimore City,245102708.02,139,5,2
MD,2012,Baltimore City,245102708.03,102,3,0
MD,2012,Baltimore City,245102708.04,95,5,1
MD,2012,Baltimore City,245102708.05,138,2,0
MD,2012,Baltimore City,245102709.01,88,5,0
MD,2012,Baltimore City,245102709.02,86,5,0
MD,2012,Baltimore City,245102709.03,81,3,0
MD,2012,Baltimore City,245102710.01,64,4,0
MD,2012,Baltimore City,245102710.02,128,13,2
MD,2012,Baltimore City,245102711.01,31,0,0
MD,2012,Baltimore City,245102711.02,15,1,0
MD,2012,Baltimore City,245102712.00,135,4,2
MD,2012,Baltimore City,245102713.00,43,0,0
MD,2012,Baltimore City,245102714.00,69,3,1
MD,2012,Baltimore City,245102715.01,93,0,0
MD,2012,Baltimore City,245102715.03,5,0,0
MD,2012,Baltimore City,245102716.00,165,9,3
MD,2012,Baltimore City,245102717.00,126,4,0
MD,2012,Baltimore City,245102718.01,80,9,1
MD,2012,Baltimore City,245102718.02,110,6,0
MD,2012,Baltimore City,245102719.00,72,5,0
MD,2012,Baltimore City,245102720.01,218,9,1
MD,2012,Baltimore City,245102720.02,266,3,0
MD,2012,Baltimore City,245102720.03,125,1,0
MD,2012,Baltimore City,245102801.01,86,2,0
MD,2012,Baltimore City,245102801.02,128,7,1
MD,2012,Baltimore City,245102802.00,108,5,1
MD,2012,Baltimore City,245102803.01,109,7,3
MD,2012,Baltimore City,245102803.02,86,4,0
MD,2012,Baltimore City,245102804.01,74,3,1
MD,2012,Baltimore City,245102804.02,30,1,0
MD,2012,Baltimore City,245102804.03,113,10,1
MD,2012,Baltimore City,245102804.04,55,2,1
MD,2012,Calvert,NA,126,1,0
MD,2012,Calvert,240098601.01,8,0,0
MD,2012,Calvert,240098601.02,13,0,0
MD,2012,Calvert,240098602.00,21,2,1
MD,2012,Calvert,240098603.00,25,2,0
MD,2012,Calvert,240098604.01,87,0,0
MD,2012,Calvert,240098604.02,28,0,0
MD,2012,Calvert,240098605.01,28,0,0
MD,2012,Calvert,240098605.02,23,1,0
MD,2012,Calvert,240098606.00,29,0,0
MD,2012,Calvert,240098607.01,17,1,0
MD,2012,Calvert,240098607.02,25,1,0
MD,2012,Calvert,240098607.03,24,0,0
MD,2012,Calvert,240098608.01,34,0,0
MD,2012,Calvert,240098608.02,31,0,0
MD,2012,Calvert,240098609.00,51,0,0
MD,2012,Calvert,240098610.01,8,0,0
MD,2012,Calvert,240098610.02,137,0,0
MD,2012,Caroline,NA,119,0,0
MD,2012,Caroline,240119550.00,89,5,0
MD,2012,Caroline,240119551.00,121,1,0
MD,2012,Caroline,240119552.00,85,0,0
MD,2012,Caroline,240119553.00,125,3,1
MD,2012,Caroline,240119554.00,34,1,0
MD,2012,Caroline,240119555.00,71,1,0
MD,2012,Caroline,240119556.00,129,5,1
MD,2012,Carroll,NA,91,6,1
MD,2012,Carroll,240135010.00,139,3,1
MD,2012,Carroll,240135020.00,32,0,0
MD,2012,Carroll,240135030.00,41,1,0
MD,2012,Carroll,240135041.00,35,3,0
MD,2012,Carroll,240135042.01,32,0,0
MD,2012,Carroll,240135042.02,30,1,0
MD,2012,Carroll,240135051.01,13,0,0
MD,2012,Carroll,240135051.02,20,0,0
MD,2012,Carroll,240135052.02,51,0,0
MD,2012,Carroll,240135052.03,9,0,0
MD,2012,Carroll,240135052.04,31,1,0
MD,2012,Carroll,240135061.00,55,1,0
MD,2012,Carroll,240135062.00,24,0,0
MD,2012,Carroll,240135075.00,20,0,0
MD,2012,Carroll,240135076.01,59,1,0
MD,2012,Carroll,240135076.02,35,0,0
MD,2012,Carroll,240135077.01,69,2,1
MD,2012,Carroll,240135077.02,37,2,1
MD,2012,Carroll,240135078.01,64,2,0
MD,2012,Carroll,240135078.02,31,1,0
MD,2012,Carroll,240135081.00,65,0,0
MD,2012,Carroll,240135082.00,42,0,0
MD,2012,Carroll,240135090.00,39,2,0
MD,2012,Carroll,240135100.00,12,1,0
MD,2012,Carroll,240135110.00,32,1,0
MD,2012,Carroll,240135120.00,20,1,0
MD,2012,Carroll,240135130.00,70,1,0
MD,2012,Carroll,240135141.00,17,0,0
MD,2012,Carroll,240135142.01,23,1,0
MD,2012,Carroll,240135142.02,9,0,0
MD,2012,Cecil,NA,245,1,0
MD,2012,Cecil,240150301.00,34,1,0
MD,2012,Cecil,240150302.00,45,1,0
MD,2012,Cecil,240150304.00,60,0,0
MD,2012,Cecil,240150305.01,41,0,0
MD,2012,Cecil,240150305.03,52,0,0
MD,2012,Cecil,240150305.04,167,0,0
MD,2012,Cecil,240150306.01,20,1,0
MD,2012,Cecil,240150306.02,60,0,0
MD,2012,Cecil,240150307.00,36,2,0
MD,2012,Cecil,240150309.01,121,1,0
MD,2012,Cecil,240150309.03,79,1,0
MD,2012,Cecil,240150309.04,48,1,0
MD,2012,Cecil,240150312.01,60,3,0
MD,2012,Cecil,240150312.02,42,1,0
MD,2012,Cecil,240150313.00,87,1,0
MD,2012,Cecil,240150314.00,24,0,0
MD,2012,Charles,NA,390,5,2
MD,2012,Charles,240178501.00,117,3,0
MD,2012,Charles,240178502.01,2,0,0
MD,2012,Charles,240178502.02,71,0,0
MD,2012,Charles,240178503.00,23,0,0
MD,2012,Charles,240178504.00,37,0,0
MD,2012,Charles,240178505.00,17,0,0
MD,2012,Charles,240178506.00,25,1,0
MD,2012,Charles,240178507.01,86,0,0
MD,2012,Charles,240178507.02,223,1,0
MD,2012,Charles,240178507.04,122,0,0
MD,2012,Charles,240178507.05,91,1,1
MD,2012,Charles,240178508.01,41,0,0
MD,2012,Charles,240178508.02,63,1,0
MD,2012,Charles,240178509.01,128,1,0
MD,2012,Charles,240178509.02,88,0,0
MD,2012,Charles,240178509.04,37,0,0
MD,2012,Charles,240178509.05,62,0,0
MD,2012,Charles,240178509.06,97,1,0
MD,2012,Charles,240178510.01,12,0,0
MD,2012,Charles,240178510.02,75,0,0
MD,2012,Charles,240178511.00,15,0,0
MD,2012,Charles,240178512.00,38,0,0
MD,2012,Charles,240178513.00,47,0,0
MD,2012,Charles,240178514.00,56,1,0
MD,2012,Dorchester,NA,150,3,0
MD,2012,Dorchester,240199701.00,20,1,0
MD,2012,Dorchester,240199702.00,91,2,1
MD,2012,Dorchester,240199703.00,50,2,0
MD,2012,Dorchester,240199704.00,62,2,0
MD,2012,Dorchester,240199705.00,125,4,0
MD,2012,Dorchester,240199706.00,112,4,0
MD,2012,Dorchester,240199707.00,53,0,0
MD,2012,Dorchester,240199708.00,15,1,0
MD,2012,Dorchester,240199709.00,16,0,0
MD,2012,Frederick,NA,509,7,2
MD,2012,Frederick,240217501.00,24,1,0
MD,2012,Frederick,240217502.00,9,0,0
MD,2012,Frederick,240217503.00,16,0,0
MD,2012,Frederick,240217504.00,56,1,0
MD,2012,Frederick,240217505.01,272,4,0
MD,2012,Frederick,240217505.02,271,0,0
MD,2012,Frederick,240217506.00,10,1,1
MD,2012,Frederick,240217507.00,128,1,0
MD,2012,Frederick,240217508.00,153,1,0
MD,2012,Frederick,240217509.00,24,1,0
MD,2012,Frederick,240217510.00,223,0,0
MD,2012,Frederick,240217512.00,98,0,0
MD,2012,Frederick,240217513.00,46,0,0
MD,2012,Frederick,240217514.00,68,1,0
MD,2012,Frederick,240217515.00,37,2,0
MD,2012,Frederick,240217516.00,25,0,0
MD,2012,Frederick,240217517.00,57,0,0
MD,2012,Frederick,240217518.00,66,0,0
MD,2012,Frederick,240217519.00,122,1,0
MD,2012,Frederick,240217520.00,66,0,0
MD,2012,Frederick,240217521.00,49,1,0
MD,2012,Frederick,240217522.00,100,1,1
MD,2012,Frederick,240217523.00,114,0,0
MD,2012,Frederick,240217524.00,124,2,0
MD,2012,Frederick,240217525.00,79,0,0
MD,2012,Frederick,240217526.00,85,2,0
MD,2012,Frederick,240217527.00,23,0,0
MD,2012,Frederick,240217528.00,40,0,0
